,recall@1,recall@2,recall@3,recall@4,recall@5,recall@6,recall@8,recall@10,recall@20,recall@50,recall@100
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part7,0.25385855793596285,0.3342547800046122,0.3800967519004896,0.4169546187514463,0.436996083851654,0.4540428472702215,0.48030407740152814,0.5010366275051911,0.5673807878368972,0.6528449665975324,0.7092835752130463
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part8,0.25593181294632916,0.3409352683713481,0.38516470859249613,0.4211011287721789,0.4402211472011127,0.4561161022805878,0.48675420410044556,0.5079474775397438,0.5717576595254472,0.661829071642451,0.7171158719188727
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part9,0.25040313291868566,0.34139599170698504,0.38931121861322876,0.4250172771250931,0.4462105505643932,0.46440912232205306,0.49228288412808907,0.5143976042386597,0.5802810412347289,0.6639023266528168,0.7279428703063386
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part10,0.252015664593415,0.3393227366966187,0.38838977194195484,0.41879751209399413,0.44344621055057143,0.4641787606542346,0.4938954158028184,0.5167012209168439,0.581432849573821,0.673807878369009,0.7334715503339808
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part11,0.2589265146279694,0.3473853950702655,0.39276664363050595,0.4250172771250931,0.4496659755816704,0.46556093066114546,0.4975812024879141,0.5233817092835782,0.5878829762727369,0.6768025800506485,0.7302464869845229
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part12,0.2633033863165205,0.352914075097909,0.4045150886892484,0.4379175305229279,0.46003225063350195,0.47684865238425095,0.5095600092144728,0.5298318359824941,0.5952545496429265,0.681409813407017,0.7440681870536283
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part13,0.26514627965906834,0.3572909467864601,0.40612762036397776,0.4392997005298388,0.46210550564386826,0.4819166090762575,0.5088689242110175,0.5321354526606783,0.5984796129923844,0.6871688551024776,0.7514397604238179
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part14,0.2552407279428737,0.347155033402447,0.39599170697996466,0.42616908546418547,0.4496659755816704,0.46878599401060417,0.5012669891730095,0.5272978576364914,0.5920294862934685,0.6802580050679249,0.7410734853719888
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part15,0.2563925362819661,0.34554250172771767,0.3943791753052353,0.4247869154572746,0.4494356139138519,0.4703985256853335,0.498502649159188,0.5233817092835782,0.5952545496429265,0.6846348767564749,0.746602165399631
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part16,0.25846579129233244,0.3483068417415394,0.3964524303156016,0.4250172771250931,0.4524303155954921,0.47224141902788136,0.5012669891730095,0.5233817092835782,0.596636719649837,0.6871688551024776,0.7507486754203626
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part17,0.2720571296936227,0.35821239345773404,0.40405436535361144,0.436996083851654,0.4604929739691389,0.4809951624049836,0.516240497581207,0.5381248560239573,0.6083851647085766,0.695001151808304,0.7631882054825575
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part18,0.26629808799816074,0.3542962451048199,0.4031329186823375,0.43561391384474313,0.46026261230132043,0.48260769407971293,0.510251094217928,0.5316747293250415,0.6035475696843897,0.6940797051370303,0.7592720571296443
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part19,0.26744989633725313,0.35913384012900795,0.4058972586961593,0.44321584888275295,0.4692467173462411,0.48928818244644884,0.5190048375950281,0.5436535360515995,0.6141442064040372,0.7055977885279515,0.7664132688320154
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part20,0.2633033863165205,0.3462335867311731,0.4003685786685158,0.4346924671734692,0.46118405897259435,0.47915226906243574,0.5114029025570201,0.5335176226675888,0.6051601013591187,0.6954618751439409,0.7682561621745628
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part1,0.2709053213545303,0.3642017968210145,0.40750979037088864,0.44298548721493447,0.4651002073255085,0.48445058742226077,0.5185441142593913,0.5420410043768705,0.6116102280580346,0.700990555171583,0.7650310988251049
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch2-part2,0.2591568762957879,0.3506104584197242,0.39852568532596794,0.42985487214928114,0.45657682561622476,0.4775397373877064,0.5044920525224674,0.5263764109652177,0.5959456346463817,0.687399216770296,0.7535130154341837
